Plaus_1; Plaus_2; Plaus_3; Belief_1; Belief_2; Belief_3
-1.60958e-005; 2.13328e-005; 0.000140813; 4.44929e-006; -7.55907e-005; -1.16524e-005; 
-1.42612e-005; 2.66652e-005; 0.00013291; 4.54572e-006; -7.02529e-005; -1.74862e-005; 
-1.211e-005; 3.12775e-005; 0.000123747; 4.63244e-006; -6.4532e-005; -2.31126e-005; 
-9.69892e-006; 3.51272e-005; 0.000113487; 4.70736e-006; -5.85043e-005; -2.85026e-005; 
-7.08461e-006; 3.81869e-005; 0.000102302; 4.76874e-006; -5.22445e-005; -3.36314e-005; 
-4.32299e-006; 4.0444e-005; 9.03695e-005; 4.81516e-006; -4.5825e-005; -3.84784e-005; 
-1.46864e-006; 4.19002e-005; 7.78712e-005; 4.84553e-006; -3.93153e-005; -4.3027e-005; 
1.4258e-006; 4.25709e-005; 6.49897e-005; 4.85902e-006; -3.27816e-005; -4.72639e-005; 
4.31018e-006; 4.24841e-005; 5.19056e-005; 4.85511e-006; -2.62864e-005; -5.11793e-005; 
7.13734e-006; 4.16792e-005; 3.87953e-005; 4.83352e-006; -1.98883e-005; -5.47665e-005; 
9.86373e-006; 4.02061e-005; 2.58291e-005; 4.79419e-006; -1.36414e-005; -5.80215e-005; 
1.245e-005; 3.81233e-005; 1.31684e-005; 4.73731e-006; -7.59561e-006; -6.0943e-005; 
1.48611e-005; 3.54971e-005; 9.6433e-007; 4.66334e-006; -1.79572e-006; -6.35319e-005; 
1.70669e-005; 3.23996e-005; -1.06439e-005; 4.573e-006; 3.71813e-006; -6.57913e-005; 
1.90417e-005; 2.89076e-005; -2.15306e-005; 4.46721e-006; 8.91079e-006; -6.77261e-005; 
2.07649e-005; 2.51006e-005; -3.15849e-005; 4.34709e-006; 1.37521e-005; -6.93432e-005; 
2.22204e-005; 2.10597e-005; -4.07135e-005; 4.21391e-006; 1.8216e-005; -7.06506e-005; 
2.3397e-005; 1.68657e-005; -4.88416e-005; 4.06905e-006; 2.22808e-005; -7.1658e-005; 
2.42881e-005; 1.25981e-005; -5.59126e-005; 3.914e-006; 2.59286e-005; -7.23759e-005; 
2.48915e-005; 8.33372e-006; -6.18877e-005; 3.75032e-006; 2.9146e-005; -7.2816e-005; 
2.52092e-005; 4.14537e-006; -6.67456e-005; 3.57959e-006; 3.19234e-005; -7.29909e-005; 
2.52471e-005; 1.00918e-007; -7.04816e-005; 3.40342e-006; 3.42556e-005; -7.29136e-005; 
2.50149e-005; -3.73766e-006; -7.31066e-005; 3.22339e-006; 3.61415e-005; -7.25979e-005; 
2.45255e-005; -7.31504e-006; -7.46462e-005; 3.04108e-006; 3.75837e-005; -7.20579e-005; 
2.37946e-005; -1.05832e-005; -7.51395e-005; 2.85799e-006; 3.85887e-005; -7.1308e-005; 
2.28417e-005; -1.35017e-005; -7.46376e-005; 2.67556e-006; 3.91667e-005; -7.03627e-005; 
2.16892e-005; -1.60384e-005; -7.32022e-005; 2.49516e-006; 3.93312e-005; -6.92368e-005; 
2.0362e-005; -1.81691e-005; -7.09044e-005; 2.31805e-006; 3.90987e-005; -6.79447e-005; 
1.88871e-005; -1.98781e-005; -6.78216e-005; 2.14539e-006; 3.84888e-005; -6.65011e-005; 
1.72925e-005; -2.11573e-005; -6.40354e-005; 1.97823e-006; 3.75236e-005; -6.49202e-005; 
1.56072e-005; -2.20068e-005; -5.963e-005; 1.81749e-006; 3.6228e-005; -6.32162e-005; 
1.386e-005; -2.24339e-005; -5.4692e-005; 1.66399e-006; 3.46292e-005; -6.14027e-005; 
1.20798e-005; -2.24528e-005; -4.93086e-005; 1.51839e-006; 3.27568e-005; -5.94934e-005; 
1.02943e-005; -2.20839e-005; -4.35672e-005; 1.38126e-006; 3.06421e-005; -5.75011e-005; 
8.52996e-006; -2.13533e-005; -3.75541e-005; 1.25302e-006; 2.83175e-005; -5.54385e-005; 
6.81164e-006; -2.0292e-005; -3.13542e-005; 1.13399e-006; 2.58165e-005; -5.33178e-005; 
5.16206e-006; -1.8935e-005; -2.50494e-005; 1.02435e-006; 2.31728e-005; -5.11506e-005; 
3.60167e-006; -1.73207e-005; -1.87186e-005; 9.24198e-007; 2.04203e-005; -4.8948e-005; 
2.14834e-006; -1.54897e-005; -1.24365e-005; 8.33504e-007; 1.75927e-005; -4.67205e-005; 
8.17212e-007; -1.34844e-005; -6.27343e-006; 7.52151e-007; 1.47227e-005; -4.44783e-005; 
-3.79391e-007; -1.13481e-005; -2.94579e-007; 6.79933e-007; 1.18423e-005; -4.22307e-005; 
-1.43205e-006; -9.12396e-006; 5.44039e-006; 6.16564e-007; 8.98198e-006; -3.99866e-005; 
-2.33423e-006; -6.85447e-006; 1.08777e-005; 5.61687e-007; 6.17077e-006; -3.77543e-005; 
-3.08219e-006; -4.5808e-006; 1.59696e-005; 5.14883e-007; 3.43583e-006; -3.55415e-005; 
-3.6748e-006; -2.34207e-006; 2.06737e-005; 4.75681e-007; 8.02279e-007; -3.33554e-005; 
-4.11342e-006; -1.7483e-007; 2.49528e-005; 4.43567e-007; -1.70698e-006; -3.12025e-005; 
-4.4018e-006; 1.88746e-006; 2.87757e-005; 4.17994e-007; -4.07139e-006; -2.90889e-005; 
-4.54587e-006; 3.81482e-006; 3.21169e-005; 3.98389e-007; -6.27289e-006; -2.702e-005; 
-4.55357e-006; 5.5811e-006; 3.49571e-005; 3.84165e-007; -8.2963e-006; -2.50007e-005; 
-4.43459e-006; 7.16422e-006; 3.72829e-005; 3.74726e-007; -1.01294e-005; -2.30353e-005; 
-4.20016e-006; 8.54632e-006; 3.9087e-005; 3.69475e-007; -1.1763e-005; -2.11279e-005; 
-3.86276e-006; 9.71391e-006; 4.03681e-005; 3.67821e-007; -1.31906e-005; -1.92817e-005; 
-3.43539e-006; 1.06578e-005; 4.11308e-005; 3.6919e-007; -1.44086e-005; -1.74997e-005; 
-2.93137e-006; 1.13731e-005; 4.13851e-005; 3.73023e-007; -1.54159e-005; -1.57843e-005; 
-2.36419e-006; 1.18591e-005; 4.11462e-005; 3.78787e-007; -1.62137e-005; -1.41376e-005; 
-1.74731e-006; 1.2119e-005; 4.04345e-005; 3.85983e-007; -1.68056e-005; -1.25611e-005; 
-1.09407e-006; 1.21597e-005; 3.92747e-005; 3.94158e-007; -1.71973e-005; -1.10561e-005; 
-4.17465e-007; 1.19916e-005; 3.76965e-005; 4.02899e-007; -1.73963e-005; -9.62332e-006; 
2.69934e-007; 1.16278e-005; 3.57343e-005; 4.11835e-007; -1.74117e-005; -8.26334e-006; 
9.5614e-007; 1.10846e-005; 3.34266e-005; 4.20634e-007; -1.72541e-005; -6.97628e-006; 
1.62986e-006; 1.03801e-005; 3.08152e-005; 4.29004e-007; -1.69354e-005; -5.762e-006; 
2.28066e-006; 9.53454e-006; 2.79448e-005; 4.36687e-007; -1.64686e-005; -4.62004e-006; 
2.89905e-006; 8.56944e-006; 2.48618e-005; 4.43465e-007; -1.58669e-005; -3.5497e-006; 
3.47664e-006; 7.50734e-006; 2.16137e-005; 4.49148e-007; -1.51443e-005; -2.55004e-006; 
4.0061e-006; 6.37129e-006; 1.82487e-005; 4.53584e-007; -1.4315e-005; -1.61989e-006; 
4.48125e-006; 5.18447e-006; 1.48147e-005; 4.56646e-007; -1.3393e-005; -7.57864e-007; 
4.89703e-006; 3.96975e-006; 1.13584e-005; 4.5824e-007; -1.23926e-005; 3.75789e-008; 
5.24953e-006; 2.74933e-006; 7.92551e-006; 4.58296e-007; -1.13278e-005; 7.68161e-007; 
5.53596e-006; 1.5444e-006; 4.55927e-006; 4.56769e-007; -1.02126e-005; 1.43574e-006; 
5.75466e-006; 3.74801e-007; 1.30053e-006; 4.53638e-007; -9.06017e-006; 2.0423e-006; 
5.90497e-006; -7.4121e-007; -1.81297e-006; 4.48904e-007; -7.88367e-006; 2.58956e-006; 
5.98729e-006; -1.78723e-006; -4.74691e-006; 4.42594e-007; -6.69547e-006; 3.07906e-006; 
6.00294e-006; -2.74888e-006; -7.47072e-006; 4.34758e-007; -5.5074e-006; 3.51225e-006; 
5.95411e-006; -3.61395e-006; -9.95827e-006; 4.25471e-007; -4.33056e-006; 3.89046e-006; 
5.84378e-006; -4.37252e-006; -1.21882e-005; 4.14823e-007; -3.17532e-006; 4.21502e-006; 
5.67567e-006; -5.01699e-006; -1.41441e-005; 4.02922e-007; -2.05123e-006; 4.48724e-006; 
5.45429e-006; -5.54211e-006; -1.58142e-005; 3.8989e-007; -9.67003e-007; 4.70845e-006; 
5.1849e-006; -5.94494e-006; -1.71912e-005; 3.75856e-007; 6.95068e-008; 4.88007e-006; 
4.87339e-006; -6.2248e-006; -1.82726e-005; 3.60959e-007; 1.05135e-006; 5.00355e-006; 
4.52609e-006; -6.38315e-006; -1.906e-005; 3.45343e-007; 1.97248e-006; 5.08046e-006; 
4.14967e-006; -6.42345e-006; -1.95587e-005; 3.29154e-007; 2.82773e-006; 5.11245e-006; 
3.75097e-006; -6.35102e-006; -1.9778e-005; 3.12538e-007; 3.61266e-006; 5.10129e-006; 
3.3369e-006; -6.17286e-006; -1.97303e-005; 2.95639e-007; 4.32359e-006; 5.04885e-006; 
2.91428e-006; -5.89741e-006; -1.9431e-005; 2.78599e-007; 4.95756e-006; 4.95713e-006; 
2.48975e-006; -5.53434e-006; -1.88981e-005; 2.61554e-007; 5.51241e-006; 4.82823e-006; 
2.06965e-006; -5.09434e-006; -1.81515e-005; 2.44632e-007; 5.98671e-006; 4.66438e-006; 
1.65989e-006; -4.58887e-006; -1.72125e-005; 2.27954e-007; 6.3798e-006; 4.4679e-006; 
1.26596e-006; -4.0299e-006; -1.6103e-005; 2.11633e-007; 6.69172e-006; 4.24123e-006; 
8.92765e-007; -3.42973e-006; -1.48457e-005; 1.9577e-007; 6.92325e-006; 3.9869e-006; 
5.44614e-007; -2.80072e-006; -1.34635e-005; 1.80456e-007; 7.07582e-006; 3.7075e-006; 
2.25175e-007; -2.15511e-006; -1.19794e-005; 1.65771e-007; 7.15153e-006; 3.40572e-006; 
-6.25543e-008; -1.5048e-006; -1.04163e-005; 1.51785e-007; 7.15305e-006; 3.08428e-006; 
-3.16266e-007; -8.61142e-007; -8.79679e-006; 1.38554e-007; 7.08361e-006; 2.74597e-006; 
-5.34339e-007; -2.34826e-007; -7.14261e-006; 1.26125e-007; 6.94696e-006; 2.39356e-006; 
-7.15822e-007; 3.64309e-007; -5.47487e-006; 1.14531e-007; 6.7473e-006; 2.02988e-006; 
-8.60381e-007; 9.27384e-007; -3.81366e-006; 1.03797e-007; 6.48933e-006; 1.65773e-006; 
-9.68286e-007; 1.44659e-006; -2.17788e-006; 9.39364e-008; 6.17821e-006; 1.27991e-006; 
-1.04037e-006; 1.91526e-006; -5.85172e-007; 8.49518e-008; 5.81944e-006; 8.99156e-007; 
-1.07799e-006; 2.32792e-006; 9.48262e-007; 7.68377e-008; 5.41881e-006; 5.18186e-007; 
-1.08299e-006; 2.68034e-006; 2.40773e-006; 6.95794e-008; 4.9823e-006; 1.39639e-007; 
-1.05764e-006; 2.96952e-006; 3.78013e-006; 6.31548e-008; 4.51605e-006; -2.33921e-007; 
-1.00457e-006; 3.19371e-006; 5.05383e-006; 5.75346e-008; 4.02622e-006; -6.00022e-007; 
-9.26711e-007; 3.35232e-006; 6.21859e-006; 5.26834e-008; 3.51896e-006; -9.56298e-007; 
-8.27155e-007; 3.44595e-006; 7.26565e-006; 4.85605e-008; 3.00035e-006; -1.30061e-006; 
-7.09059e-007; 3.47627e-006; 8.18781e-006; 4.51208e-008; 2.47632e-006; -1.63112e-006; 
-5.75625e-007; 3.44591e-006; 8.97943e-006; 4.23157e-008; 1.95257e-006; -1.94624e-006; 
-4.3006e-007; 3.35846e-006; 9.6365e-006; 4.00937e-008; 1.43458e-006; -2.24466e-006; 
-2.75533e-007; 3.21827e-006; 1.01566e-005; 3.84015e-008; 9.27497e-007; -2.5253e-006; 
-1.15148e-007; 3.03038e-006; 1.05388e-005; 3.71846e-008; 4.36128e-007; -2.7873e-006; 
4.80965e-008; 2.80039e-006; 1.07839e-005; 3.63881e-008; -3.51048e-008; -3.03001e-006; 
2.11337e-007; 2.53435e-006; 1.0894e-005; 3.59572e-008; -4.82193e-007; -3.25297e-006; 
3.71871e-007; 2.23864e-006; 1.08727e-005; 3.58382e-008; -9.01568e-007; -3.45588e-006; 
5.27194e-007; 1.91981e-006; 1.07249e-005; 3.59786e-008; -1.29013e-006; -3.63861e-006; 
6.7503e-007; 1.58447e-006; 1.04569e-005; 3.63282e-008; -1.64532e-006; -3.8012e-006; 
8.13355e-007; 1.2392e-006; 1.00759e-005; 3.68388e-008; -1.96514e-006; -3.94378e-006; 
9.40404e-007; 8.90409e-007; 9.59069e-006; 3.74659e-008; -2.2481e-006; -4.06662e-006; 
1.05468e-006; 5.44252e-007; 9.01101e-006; 3.81689e-008; -2.49323e-006; -4.17011e-006; 
1.15495e-006; 2.06522e-007; 8.34766e-006; 3.89113e-008; -2.70004e-006; -4.2547e-006; 
1.24026e-006; -1.17424e-007; 7.61217e-006; 3.96601e-008; -2.86852e-006; -4.32095e-006; 
1.30992e-006; -4.22732e-007; 6.81664e-006; 4.03862e-008; -2.99906e-006; -4.3695e-006; 
1.36351e-006; -7.05114e-007; 5.97355e-006; 4.10639e-008; -3.09247e-006; -4.40102e-006; 
1.40085e-006; -9.60893e-007; 5.09554e-006; 4.16709e-008; -3.14991e-006; -4.41626e-006; 
1.422e-006; -1.18703e-006; 4.19526e-006; 4.21881e-008; -3.17286e-006; -4.41601e-006; 
1.42727e-006; -1.38116e-006; 3.28518e-006; 4.25996e-008; -3.16311e-006; -4.40107e-006; 
1.41716e-006; -1.54158e-006; 2.37742e-006; 4.28923e-008; -3.12267e-006; -4.37231e-006; 
1.39235e-006; -1.66725e-006; 1.48361e-006; 4.30558e-008; -3.0538e-006; -4.33059e-006; 
1.3537e-006; -1.75778e-006; 6.14738e-007; 4.30824e-008; -2.95887e-006; -4.27679e-006; 
1.30229e-006; -1.81341e-006; -2.1898e-007; 4.29667e-008; -2.84038e-006; -4.21179e-006; 
1.23933e-006; -1.83496e-006; -1.0082e-006; 4.27056e-008; -2.70086e-006; -4.13648e-006; 
1.16621e-006; -1.8238e-006; -1.74453e-006; 4.2298e-008; -2.5429e-006; -4.05174e-006; 
1.08444e-006; -1.78178e-006; -2.42068e-006; 4.17455e-008; -2.36909e-006; -3.95844e-006; 
9.9558e-007; -1.71119e-006; -3.03063e-006; 4.10517e-008; -2.18201e-006; -3.85743e-006; 
9.01267e-007; -1.61471e-006; -3.56961e-006; 4.02226e-008; -1.98419e-006; -3.74956e-006; 
8.03137e-007; -1.49531e-006; -4.03414e-006; 3.92658e-008; -1.77814e-006; -3.63564e-006; 
7.02817e-007; -1.3562e-006; -4.42193e-006; 3.81905e-008; -1.56626e-006; -3.51648e-006; 
6.01887e-007; -1.20076e-006; -4.73193e-006; 3.70075e-008; -1.35089e-006; -3.39284e-006; 
5.01863e-007; -1.03248e-006; -4.96417e-006; 3.57283e-008; -1.13424e-006; -3.26546e-006; 
4.04165e-007; -8.54904e-007; -5.11979e-006; 3.43653e-008; -9.18433e-007; -3.13507e-006; 
3.10104e-007; -6.71537e-007; -5.2009e-006; 3.29315e-008; -7.05423e-007; -3.00233e-006; 
2.20861e-007; -4.85814e-007; -5.21051e-006; 3.14403e-008; -4.97046e-007; -2.86791e-006; 
1.37475e-007; -3.01033e-007; -5.15244e-006; 2.99051e-008; -2.94984e-007; -2.73242e-006; 
6.08353e-008; -1.2031e-007; -5.03122e-006; 2.83393e-008; -1.00763e-007; -2.59643e-006; 
-8.33171e-009; 5.34686e-008; -4.85198e-006; 2.67559e-008; 8.42521e-008; -2.4605e-006; 
-6.94605e-008; 2.17679e-007; -4.6202e-006; 2.51677e-008; 2.58859e-007; -2.32514e-006; 
-1.2215e-007; 3.69997e-007; -4.34161e-006; 2.35867e-008; 4.2202e-007; -2.19082e-006; 
-1.66158e-007; 5.08415e-007; -4.02214e-006; 2.20243e-008; 5.72847e-007; -2.058e-006; 
-2.01392e-007; 6.31268e-007; -3.66782e-006; 2.04913e-008; 7.10584e-007; -1.92707e-006; 
-2.27902e-007; 7.37238e-007; -3.2847e-006; 1.89972e-008; 8.34612e-007; -1.79841e-006; 
-2.45872e-007; 8.25363e-007; -2.87884e-006; 1.7551e-008; 9.44451e-007; -1.67236e-006; 
-2.55614e-007; 8.95034e-007; -2.45621e-006; 1.61603e-008; 1.03976e-006; -1.54923e-006; 
-2.57555e-007; 9.45988e-007; -2.02263e-006; 1.48319e-008; 1.12033e-006; -1.42929e-006; 
-2.52224e-007; 9.78293e-007; -1.58372e-006; 1.35716e-008; 1.1861e-006; -1.31278e-006; 
-2.40238e-007; 9.92334e-007; -1.14487e-006; 1.23838e-008; 1.23712e-006; -1.19993e-006; 
-2.2229e-007; 9.88788e-007; -7.11147e-007; 1.12723e-008; 1.27359e-006; -1.09091e-006; 
-1.9911e-007; 9.68598e-007; -2.87326e-007; 1.02396e-008; 1.29581e-006; -9.8588e-007; 
-1.71447e-007; 9.32944e-007; 1.22202e-007; 9.28728e-009; 1.30421e-006; -8.84971e-007; 
-1.40063e-007; 8.83209e-007; 5.13437e-007; 8.41602e-009; 1.29932e-006; -7.88286e-007; 
-1.05718e-007; 8.20951e-007; 8.82789e-007; 7.6256e-009; 1.28177e-006; -6.95907e-007; 
-6.91695e-008; 7.47865e-007; 1.22708e-006; 6.915e-009; 1.25226e-006; -6.07889e-007; 
-3.11556e-008; 6.65744e-007; 1.54348e-006; 6.28244e-009; 1.2116e-006; -5.24268e-007; 
7.6078e-009; 5.7645e-007; 1.82957e-006; 5.72548e-009; 1.16069e-006; -4.4506e-007; 
4.64364e-008; 4.81871e-007; 2.08331e-006; 5.24105e-009; 1.10049e-006; -3.7026e-007; 
8.46838e-008; 3.83893e-007; 2.30308e-006; 4.82561e-009; 1.03202e-006; -2.99847e-007; 
1.21749e-007; 2.84365e-007; 2.48769e-006; 4.47515e-009; 9.56349e-007; -2.33783e-007; 
1.57086e-007; 1.85069e-007; 2.63636e-006; 4.1853e-009; 8.74584e-007; -1.72015e-007; 
1.90208e-007; 8.76944e-008; 2.74873e-006; 3.95142e-009; 7.87844e-007; -1.14475e-007; 
2.20688e-007; -6.18912e-009; 2.82486e-006; 3.76865e-009; 6.97252e-007; -6.10851e-008; 
2.48163e-007; -9.51493e-008; 2.86519e-006; 3.632e-009; 6.03926e-007; -1.1753e-008; 
2.72337e-007; -1.77911e-007; 2.87056e-006; 3.53641e-009; 5.0896e-007; 3.36219e-008; 
2.92974e-007; -2.5337e-007; 2.84215e-006; 3.47684e-009; 4.13421e-007; 7.51499e-008; 
3.09905e-007; -3.20603e-007; 2.78149e-006; 3.44826e-009; 3.18333e-007; 1.12949e-007; 
3.23023e-007; -3.78875e-007; 2.6904e-006; 3.4458e-009; 2.2467e-007; 1.47128e-007; 
3.32281e-007; -4.27643e-007; 2.57107e-006; 3.46472e-009; 1.33345e-007; 1.77784e-007; 
3.37688e-007; -4.66552e-007; 2.42599e-006; 3.50051e-009; 4.52089e-008; 2.05006e-007; 
3.3931e-007; -4.95438e-007; 2.25793e-006; 3.54888e-009; -3.89637e-008; 2.28876e-007; 
3.3726e-007; -5.14314e-007; 2.06987e-006; 3.60591e-009; -1.18474e-007; 2.49475e-007; 
3.31699e-007; -5.23366e-007; 1.86495e-006; 3.66806e-009; -1.92704e-007; 2.66882e-007; 
3.22829e-007; -5.2294e-007; 1.64644e-006; 3.73213e-009; -2.61128e-007; 2.81177e-007; 
3.10895e-007; -5.13525e-007; 1.41765e-006; 3.79529e-009; -3.23321e-007; 2.92446e-007; 
2.96188e-007; -4.9574e-007; 1.18193e-006; 3.85502e-009; -3.78954e-007; 3.00774e-007; 
2.79032e-007; -4.70319e-007; 9.4258e-007; 3.90913e-009; -4.27796e-007; 3.06255e-007; 
2.59782e-007; -4.38085e-007; 7.02834e-007; 3.95573e-009; -4.69704e-007; 3.08988e-007; 
2.38811e-007; -3.99937e-007; 4.65798e-007; 3.99324e-009; -5.04623e-007; 3.09076e-007; 
2.16505e-007; -3.5683e-007; 2.34426e-007; 4.02033e-009; -5.3258e-007; 3.06633e-007; 
1.93253e-007; -3.09754e-007; 1.14788e-008; 4.03595e-009; -5.53678e-007; 3.01775e-007; 
